Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Ax (m/s²),Ay (m/s²),Az (m/s²)
0.009999999776482582,0.04789623245596886,9.975285530090332,0.7822527885437012,-0.757060706615448,9.766670227050781,-0.42957764863967896
0.019999999552965164,0.03275884687900543,9.999157905578613,0.7876542806625366,-0.7045741081237793,9.790889739990234,-0.434353768825531
0.029999999329447746,0.010387961752712727,10.00200366973877,0.8024560809135437,-0.6851291656494141,9.781444549560547,-0.4391498267650604
0.03999999910593033,0.013888845220208168,9.980483055114746,0.8149203658103943,-0.6517683863639832,9.762110710144043,-0.4534182548522949
0.05000000074505806,0.001788868336006999,9.992171287536621,0.8038836717605591,-0.6040931344032288,9.766569137573242,-0.4395090937614441
0.05999999865889549,-0.021302057430148125,10.015573501586914,0.7890567779541016,-0.5749456882476807,9.766670227050781,-0.4392096996307373
0.07000000029802322,-0.009872463531792164,10.032105445861816,0.8030405044555664,-0.5602123737335205,9.77141284942627,-0.4017992317676544
0.07999999821186066,-0.013836818747222424,10.05974006652832,0.80916827917099,-0.5318823456764221,9.809332847595215,-0.4286195635795593
0.09000000357627869,-0.013836818747222424,10.097323417663574,0.8003522753715515,-0.489237904548645,9.857648849487305,-0.4017592966556549
0.10000000149011612,-0.017312871292233467,10.127098083496094,0.7919119596481323,-0.42305490374565125,9.868833541870117,-0.4052979052066803
0.10999999940395355,-0.025614017620682716,10.147821426391602,0.7824615240097046,-0.4018949866294861,9.887884140014648,-0.41928690671920776
0.11999999731779099,-0.02417393960058689,10.147090911865234,0.7923794388771057,-0.3552965819835663,9.921263694763184,-0.42909860610961914
0.12999999523162842,-0.03620770573616028,10.141733169555664,0.7851747274398804,-0.32103854417800903,9.899859428405762,-0.42957764863967896
0.14000000059604645,-0.03618287667632103,10.111908912658691,0.7852248549461365,-0.28296613693237305,9.875539779663086,-0.443187415599823
0.15000000596046448,-0.04596548527479172,10.094929695129395,0.7742549777030945,-0.2446345090866089,9.85122013092041,-0.4349924623966217
0.1599999964237213,-0.055748093873262405,10.07832145690918,0.7773188352584839,-0.2287645936012268,9.845141410827637,-0.4119102954864502
0.17000000178813934,-0.06750046461820602,10.085282325744629,0.7793057560920715,-0.18755583465099335,9.840277671813965,-0.41479021310806274
0.18000000715255737,-0.08217436820268631,10.107903480529785,0.786343514919281,-0.1577901393175125,9.898691177368164,-0.3973025381565094
0.1899999976158142,-0.09024377912282944,10.13866901397705,0.7917700409889221,-0.10687881708145142,9.925926208496094,-0.39586544036865234
0.20000000298023224,-0.09487851709127426,10.16322135925293,0.7987827658653259,-0.10271122306585312,9.95472526550293,-0.4135327637195587
